$ [qin_kol001_seg002_sub002] [2015 - 2048],
$ [qin_kol001_seg002_sub002],
JDAY,Q (M3/S)
10641,0.5984
10642,0.5888
10643,0.6303
10644,0.6223
10645,0.6303
10646,0.6702
10647,0.6749
10648,0.6941
10649,0.6941
10650,0.6829
10651,0.6718
10652,0.6829
10653,0.8744
10654,0.8616
10655,0.8489
10656,0.8345
10657,0.8201
10658,0.8074
10659,0.8824
10660,0.9047
10661,0.8935
10662,0.8792
10663,0.8776
10664,0.8632
10665,0.9095
10666,0.959
10667,0.9526
10668,0.9941
10669,1.0483
10670,1.0595
10671,1.1201
10672,1.1281
10673,1.1552
10674,1.1839
10675,1.1648
10676,1.1584
10677,1.1887
10678,1.2047
10679,1.1951
10680,1.1855
10681,1.168
10682,1.2286
10683,1.2589
10684,1.2398
10685,1.2526
10686,1.243
10687,1.2302
10688,1.2095
10689,1.1887
10690,1.1807
10691,1.1616
10692,1.1425
10693,1.1233
10694,1.1696
10695,1.2334
10696,1.2637
10697,1.243
10698,1.2238
10699,1.2111
10700,1.1983
10701,1.227
10702,1.2111
10703,1.2206
10704,1.2095
10705,1.1935
10706,1.1744
10707,1.1552
10708,1.1361
10709,1.1169
10710,1.0978
10711,1.0802
10712,1.0818
10713,1.0643
10714,1.0467
10715,1.0292
10716,1.0116
10717,0.9957
10718,0.9781
10719,0.9622
10720,0.9462
10721,0.9302
10722,0.9159
10723,0.8999
10724,0.8856
10725,0.8712
10726,0.8568
10727,0.8425
10728,0.8281
10729,0.8154
10730,0.801
10731,0.7882
10732,0.7755
10733,0.7627
10734,0.7499
10735,0.7372
10736,0.726
10737,0.7132
10738,0.7021
10739,0.6909
10740,0.6781
10741,0.667
10742,0.6574
10743,0.6462
10744,0.6351
10745,0.6255
10746,0.6143
10747,0.6047
10748,0.5952
10749,0.5856
10750,0.576
10751,0.5664
10752,0.5569
10753,0.5473
10754,0.5393
10755,0.5297
10756,0.5218
10757,0.5138
10758,0.5042
10759,0.4962
10760,0.4883
10761,0.4803
10762,0.4723
10763,0.4659
10764,0.4579
10765,0.45
10766,0.4436
10767,0.4356
10768,0.4292
10769,0.4228
10770,0.4149
10771,0.4085
10772,0.4021
10773,0.3957
10774,0.3893
10775,0.3829
10776,0.3766
10777,0.3718
10778,0.3654
10779,0.359
10780,0.3542
10781,0.3478
10782,0.3431
10783,0.3367
10784,0.3319
10785,0.3271
10786,0.3223
10787,0.3159
10788,0.3111
10789,0.3064
10790,0.3016
10791,0.2968
10792,0.292
10793,0.2872
10794,0.284
10795,0.2792
10796,0.2744
10797,0.2697
10798,0.2665
10799,0.2617
10800,0.2585
10801,0.2537
10802,0.2505
10803,0.2457
10804,0.2425
10805,0.2393
10806,0.2346
10807,0.2314
10808,0.2282
10809,0.225
10810,0.2218
10811,0.2186
10812,0.2138
10813,0.2106
10814,0.2074
10815,0.2042
10816,0.2026
10817,0.1995
10818,0.1963
10819,0.1931
10820,0.1899
10821,0.1867
10822,0.1851
10823,0.1819
10824,0.1787
10825,0.1771
10826,0.1739
10827,0.1707
10828,0.1691
10829,0.1659
10830,0.1643
10831,0.1612
10832,0.1596
10833,0.1564
10834,0.1548
10835,0.1532
10836,0.15
10837,0.1484
10838,0.1452
10839,0.1436
10840,0.142
10841,0.1404
10842,0.1372
10843,0.1356
10844,0.134
10845,0.1324
10846,0.1308
10847,0.1292
10848,0.1261
10849,0.1245
10850,0.1229
10851,0.1213
10852,0.1197
10853,0.1181
10854,0.1165
10855,0.1149
10856,0.1133
10857,0.1117
10858,0.1101
10859,0.1085
10860,0.1069
10861,0.1069
10862,0.1053
10863,0.1037
10864,0.1021
10865,0.1005
10866,0.0989
10867,0.0989
10868,0.0973
10869,0.0957
10870,0.0941
10871,0.0925
10872,0.0925
10873,0.0909
10874,0.0894
10875,0.0894
10876,0.0878
10877,0.0862
10878,0.0862
10879,0.0846
10880,0.083
10881,0.083
10882,0.0814
10883,0.0798
10884,0.0798
10885,0.0782
10886,0.0782
10887,0.0766
10888,0.075
10889,0.075
10890,0.0734
10891,0.0734
10892,0.0718
10893,0.0718
10894,0.0702
10895,0.0702
10896,0.0686
10897,0.0686
10898,0.067
10899,0.067
10900,0.0654
10901,0.0654
10902,0.0654
10903,0.0638
10904,0.0638
10905,0.0622
10906,0.0622
10907,0.0606
10908,0.0606
10909,0.0606
10910,0.059
10911,0.059
10912,0.059
10913,0.0574
10914,0.0574
10915,0.0558
10916,0.0558
10917,0.0558
10918,0.0543
10919,0.0543
10920,0.0543
10921,0.0527
10922,0.0527
10923,0.0527
10924,0.0527
10925,0.0511
10926,0.0511
10927,0.0511
10928,0.0495
10929,0.0495
10930,0.0495
10931,0.0495
10932,0.0479
10933,0.0479
10934,0.0479
10935,0.0479
10936,0.0463
10937,0.0463
10938,0.0463
10939,0.0463
10940,0.0447
10941,0.0447
10942,0.0447
10943,0.0447
10944,0.0431
10945,0.0431
10946,0.0431
10947,0.0431
10948,0.0431
10949,0.0415
10950,0.0415
10951,0.0415
10952,0.0447
10953,0.0415
10954,0.0399
10955,0.0399
10956,0.0399
10957,0.0399
10958,0.0399
10959,0.0399
10960,0.0383
10961,0.0383
10962,0.0383
10963,0.0383
10964,0.0383
10965,0.0383
10966,0.0367
10967,0.0367
10968,0.0367
10969,0.0367
10970,0.0367
10971,0.0367
10972,0.0367
10973,0.0351
10974,0.0351
10975,0.0351
10976,0.0351
10977,0.0351
10978,0.0351
10979,0.0351
10980,0.0351
10981,0.0351
10982,0.0383
10983,0.0335
10984,0.0383
10985,0.0383
10986,0.134
10987,0.1787
10988,0.1755
10989,0.1771
10990,0.2792
10991,0.351
10992,0.3574
10993,0.3574
10994,0.3798
10995,0.4133
10996,0.4787
10997,0.5632
10998,0.6127
10999,0.6191
11000,0.6382
11001,0.6319
11002,0.6271
11003,0.6335
11004,0.6319
11005,0.6207
11006,0.6111
11007,0.5999
11008,0.5904
11009,0.6319
11010,0.6239
11011,0.6319
11012,0.6718
11013,0.6765
11014,0.6957
11015,0.6973
11016,0.6845
11017,0.6733
11018,0.6877
11019,0.6781
11020,0.667
11021,0.6558
11022,0.6446
11023,0.6351
11024,0.7132
11025,0.7372
11026,0.7308
11027,0.718
11028,0.7196
11029,0.7084
11030,0.7579
11031,0.809
11032,0.8058
11033,0.8489
11034,0.9063
11035,0.9191
11036,0.9829
11037,0.9925
11038,1.0212
11039,1.0531
11040,1.0355
11041,1.0308
11042,1.0659
11043,1.0834
11044,1.0754
11045,1.0675
11046,1.0531
11047,1.1137
11048,1.1472
11049,1.1297
11050,1.1441
11051,1.1377
11052,1.1249
11053,1.1074
11054,1.0882
11055,1.0818
11056,1.0643
11057,1.0451
11058,1.0292
11059,1.077
11060,1.1409
11061,1.1744
11062,1.1552
11063,1.1377
11064,1.1265
11065,1.1137
11066,1.1456
11067,1.1297
11068,1.1409
11069,1.1313
11070,1.1169
11071,1.0994
11072,1.0802
11073,1.0627
11074,1.0451
11075,1.0276
11076,1.01
11077,1.0148
11078,0.9973
11079,0.9813
11080,0.9653
11081,0.9478
11082,0.9334
11083,0.9175
11084,0.9015
11085,0.8872
11086,0.8728
11087,0.8584
11088,0.8441
11089,0.8297
11090,0.817
11091,0.8026
11092,0.7898
11093,0.7771
11094,0.7643
11095,0.7515
11096,0.7388
11097,0.726
11098,0.7148
11099,0.7037
11100,0.6909
11101,0.6797
11102,0.6686
11103,0.6574
11104,0.6478
11105,0.6366
11106,0.6255
11107,0.6159
11108,0.6063
11109,0.5968
11110,0.5856
11111,0.576
11112,0.568
11113,0.5585
11114,0.5489
11115,0.5393
11116,0.5313
11117,0.5234
11118,0.5138
11119,0.5058
11120,0.4978
11121,0.4899
11122,0.4819
11123,0.4739
11124,0.4659
11125,0.4595
11126,0.4516
11127,0.4436
11128,0.4372
11129,0.4292
11130,0.4228
11131,0.4165
11132,0.4101
11133,0.4037
11134,0.3973
11135,0.3909
11136,0.3845
11137,0.3782
11138,0.3718
11139,0.3654
11140,0.3606
11141,0.3542
11142,0.3494
11143,0.3431
11144,0.3383
11145,0.3319
11146,0.3271
11147,0.3223
11148,0.3175
11149,0.3127
11150,0.3064
11151,0.3016
11152,0.2984
11153,0.2936
11154,0.2888
11155,0.284
11156,0.2792
11157,0.2744
11158,0.2713
11159,0.2665
11160,0.2617
11161,0.2585
11162,0.2537
11163,0.2505
11164,0.2473
11165,0.2425
11166,0.2393
11167,0.2361
11168,0.2314
11169,0.2282
11170,0.225
11171,0.2218
11172,0.2186
11173,0.2154
11174,0.2122
11175,0.209
11176,0.2058
11177,0.2026
11178,0.1995
11179,0.1963
11180,0.1931
11181,0.1899
11182,0.1867
11183,0.1851
11184,0.1819
11185,0.1787
11186,0.1771
11187,0.1739
11188,0.1707
11189,0.1691
11190,0.1659
11191,0.1643
11192,0.1612
11193,0.1596
11194,0.1564
11195,0.1548
11196,0.1532
11197,0.15
11198,0.1484
11199,0.1468
11200,0.1436
11201,0.142
11202,0.1404
11203,0.1388
11204,0.1356
11205,0.134
11206,0.1324
11207,0.1308
11208,0.1292
11209,0.1276
11210,0.1245
11211,0.1229
11212,0.1213
11213,0.1197
11214,0.1181
11215,0.1165
11216,0.1149
11217,0.1133
11218,0.1117
11219,0.1101
11220,0.1085
11221,0.1085
11222,0.1069
11223,0.1053
11224,0.1037
11225,0.1021
11226,0.1005
11227,0.0989
11228,0.0989
11229,0.0973
11230,0.0957
11231,0.0941
11232,0.0941
11233,0.0925
11234,0.0909
11235,0.0894
11236,0.0894
11237,0.0878
11238,0.0862
11239,0.0862
11240,0.0846
11241,0.083
11242,0.083
11243,0.0814
11244,0.0798
11245,0.0798
11246,0.0782
11247,0.0782
11248,0.0766
11249,0.0766
11250,0.075
11251,0.0734
11252,0.0734
11253,0.0718
11254,0.0718
11255,0.0702
11256,0.0702
11257,0.0686
11258,0.0686
11259,0.067
11260,0.067
11261,0.0654
11262,0.0654
11263,0.0654
11264,0.0638
11265,0.0638
11266,0.0622
11267,0.0622
11268,0.0606
11269,0.0606
11270,0.0606
11271,0.059
11272,0.059
11273,0.059
11274,0.0574
11275,0.0574
11276,0.0558
11277,0.0558
11278,0.0558
11279,0.0543
11280,0.0543
11281,0.0543
11282,0.0543
11283,0.0527
11284,0.0527
11285,0.0527
11286,0.0511
11287,0.0511
11288,0.0511
11289,0.0495
11290,0.0495
11291,0.0495
11292,0.0495
11293,0.0479
11294,0.0479
11295,0.0479
11296,0.0479
11297,0.0463
11298,0.0463
11299,0.0463
11300,0.0463
11301,0.0447
11302,0.0447
11303,0.0447
11304,0.0447
11305,0.0431
11306,0.0431
11307,0.0431
11308,0.0431
11309,0.0431
11310,0.0415
11311,0.0415
11312,0.0415
11313,0.0415
11314,0.0415
11315,0.0399
11316,0.0399
11317,0.0431
11318,0.0399
11319,0.0399
11320,0.0399
11321,0.0383
11322,0.0383
11323,0.0383
11324,0.0383
11325,0.0383
11326,0.0383
11327,0.0367
11328,0.0367
11329,0.0367
11330,0.0367
11331,0.0367
11332,0.0367
11333,0.0367
11334,0.0351
11335,0.0351
11336,0.0351
11337,0.0351
11338,0.0351
11339,0.0351
11340,0.0351
11341,0.0351
11342,0.0351
11343,0.0335
11344,0.0335
11345,0.0335
11346,0.0335
11347,0.0383
11348,0.0335
11349,0.0383
11350,0.0383
11351,0.134
11352,0.1771
11353,0.1755
11354,0.1771
11355,0.2776
11356,0.3494
11357,0.3574
11358,0.3558
11359,0.3782
11360,0.4133
11361,0.4787
11362,0.5617
11363,0.6111
11364,0.6191
11365,0.6366
11366,0.6319
11367,0.6255
11368,0.6335
11369,0.6303
11370,0.6207
11371,0.6111
11372,0.5999
11373,0.5904
11374,0.6319
11375,0.6239
11376,0.6319
11377,0.6718
11378,0.6765
11379,0.6957
11380,0.6957
11381,0.6845
11382,0.6733
11383,0.6861
11384,0.6781
11385,0.667
11386,0.6558
11387,0.6446
11388,0.6351
11389,0.7132
11390,0.7372
11391,0.7308
11392,0.718
11393,0.7196
11394,0.7069
11395,0.7579
11396,0.809
11397,0.8058
11398,0.8489
11399,0.9063
11400,0.9191
11401,0.9829
11402,0.9925
11403,1.0212
11404,1.0531
11405,1.0355
11406,1.0308
11407,1.0659
11408,1.0834
11409,1.0754
11410,1.0675
11411,1.0531
11412,1.1137
11413,1.1472
11414,1.1297
11415,1.1441
11416,1.1377
11417,1.1249
11418,1.1058
11419,1.0882
11420,1.0818
11421,1.0627
11422,1.0451
11423,1.0276
11424,1.077
11425,1.1409
11426,1.1744
11427,1.1536
11428,1.1361
11429,1.1265
11430,1.1137
11431,1.1456
11432,1.1297
11433,1.1409
11434,1.1313
11435,1.1169
11436,1.0994
11437,1.0802
11438,1.0627
11439,1.0451
11440,1.0276
11441,1.01
11442,1.0148
11443,0.9973
11444,0.9813
11445,0.9637
11446,0.9478
11447,0.9334
11448,0.9175
11449,0.9015
11450,0.8872
11451,0.8728
11452,0.8584
11453,0.8441
11454,0.8297
11455,0.817
11456,0.8026
11457,0.7898
11458,0.7771
11459,0.7643
11460,0.7515
11461,0.7388
11462,0.726
11463,0.7148
11464,0.7037
11465,0.6909
11466,0.6797
11467,0.6686
11468,0.6574
11469,0.6478
11470,0.6366
11471,0.6255
11472,0.6159
11473,0.6063
11474,0.5952
11475,0.5856
11476,0.576
11477,0.568
11478,0.5585
11479,0.5489
11480,0.5393
11481,0.5313
11482,0.5234
11483,0.5138
11484,0.5058
11485,0.4978
11486,0.4899
11487,0.4819
11488,0.4739
11489,0.4659
11490,0.4579
11491,0.4516
11492,0.4436
11493,0.4372
11494,0.4292
11495,0.4228
11496,0.4165
11497,0.4101
11498,0.4037
11499,0.3973
11500,0.3909
11501,0.3845
11502,0.3782
11503,0.3718
11504,0.3654
11505,0.3606
11506,0.3542
11507,0.3494
11508,0.3431
11509,0.3383
11510,0.3319
11511,0.3271
11512,0.3223
11513,0.3175
11514,0.3127
11515,0.3064
11516,0.3016
11517,0.2968
11518,0.2936
11519,0.2888
11520,0.284
11521,0.2792
11522,0.2744
11523,0.2713
11524,0.2665
11525,0.2617
11526,0.2585
11527,0.2537
11528,0.2505
11529,0.2473
11530,0.2425
11531,0.2393
11532,0.2361
11533,0.2314
11534,0.2282
11535,0.225
11536,0.2218
11537,0.2186
11538,0.2154
11539,0.2122
11540,0.209
11541,0.2058
11542,0.2026
11543,0.1995
11544,0.1963
11545,0.1931
11546,0.1899
11547,0.1867
11548,0.1851
11549,0.1819
11550,0.1787
11551,0.1771
11552,0.1739
11553,0.1707
11554,0.1691
11555,0.1659
11556,0.1643
11557,0.1612
11558,0.1596
11559,0.1564
11560,0.1548
11561,0.1532
11562,0.15
11563,0.1484
11564,0.1468
11565,0.1436
11566,0.142
11567,0.1404
11568,0.1372
11569,0.1356
11570,0.134
11571,0.1324
11572,0.1308
11573,0.1292
11574,0.1276
11575,0.1245
11576,0.1229
11577,0.1213
11578,0.1197
11579,0.1181
11580,0.1165
11581,0.1149
11582,0.1133
11583,0.1117
11584,0.1101
11585,0.1085
11586,0.1085
11587,0.1069
11588,0.1053
11589,0.1037
11590,0.1021
11591,0.1005
11592,0.0989
11593,0.0989
11594,0.0973
11595,0.0957
11596,0.0941
11597,0.0941
11598,0.0925
11599,0.0909
11600,0.0894
11601,0.0894
11602,0.0878
11603,0.0862
11604,0.0862
11605,0.0846
11606,0.083
11607,0.083
11608,0.0814
11609,0.0798
11610,0.0798
11611,0.0782
11612,0.0782
11613,0.0766
11614,0.0766
11615,0.075
11616,0.0734
11617,0.0734
11618,0.0718
11619,0.0718
11620,0.0702
11621,0.0702
11622,0.0686
11623,0.0686
11624,0.067
11625,0.067
11626,0.0654
11627,0.0654
11628,0.0654
11629,0.0638
11630,0.0638
11631,0.0622
11632,0.0622
11633,0.0606
11634,0.0606
11635,0.0606
11636,0.059
11637,0.059
11638,0.059
11639,0.0574
11640,0.0574
11641,0.0558
11642,0.0558
11643,0.0558
11644,0.0543
11645,0.0543
11646,0.0543
11647,0.0543
11648,0.0527
11649,0.0527
11650,0.0527
11651,0.0511
11652,0.0511
11653,0.0511
11654,0.0495
11655,0.0495
11656,0.0495
11657,0.0495
11658,0.0479
11659,0.0479
11660,0.0479
11661,0.0479
11662,0.0463
11663,0.0463
11664,0.0463
11665,0.0463
11666,0.0447
11667,0.0447
11668,0.0447
11669,0.0447
11670,0.0431
11671,0.0431
11672,0.0431
11673,0.0431
11674,0.0431
11675,0.0415
11676,0.0415
11677,0.0415
11678,0.0415
11679,0.0415
11680,0.0399
11681,0.0399
11682,0.0431
11683,0.0399
11684,0.0399
11685,0.0399
11686,0.0383
11687,0.0383
11688,0.0383
11689,0.0383
11690,0.0383
11691,0.0383
11692,0.0367
11693,0.0367
11694,0.0367
11695,0.0367
11696,0.0367
11697,0.0367
11698,0.0367
11699,0.0351
11700,0.0351
11701,0.0351
11702,0.0351
11703,0.0351
11704,0.0351
11705,0.0351
11706,0.0351
11707,0.0351
11708,0.0335
11709,0.0335
11710,0.0335
11711,0.0335
11712,0.0383
11713,0.0335
11714,0.0383
11715,0.0383
11716,0.134
11717,0.1771
11718,0.1755
11719,0.1771
11720,0.2776
11721,0.3494
11722,0.3574
11723,0.3558
11724,0.3782
11725,0.4133
11726,0.4787
11727,0.5617
11728,0.6111
11729,0.6191
11730,0.6366
11731,0.6319
11732,0.6255
11733,0.6335
11734,0.6303
11735,0.6207
11736,0.6111
11737,0.5999
11738,0.5904
11739,0.6319
11740,0.6239
11741,0.6319
11742,0.6718
11743,0.6765
11744,0.6957
11745,0.6957
11746,0.6845
11747,0.6733
11748,0.6861
11749,0.6781
11750,0.667
11751,0.6558
11752,0.6446
11753,0.6351
11754,0.7132
11755,0.7372
11756,0.7308
11757,0.718
11758,0.7196
11759,0.7069
11760,0.7579
11761,0.809
11762,0.8058
11763,0.8489
11764,0.9063
11765,0.9191
11766,0.9829
11767,0.9925
11768,1.0212
11769,1.0531
11770,1.0355
11771,1.0308
11772,1.0659
11773,1.0834
11774,1.0754
11775,1.0675
11776,1.0531
11777,1.1137
11778,1.1472
11779,1.1297
11780,1.1441
11781,1.1377
11782,1.1249
11783,1.1058
11784,1.0882
11785,1.0818
11786,1.0627
11787,1.0451
11788,1.0276
11789,1.077
11790,1.1409
11791,1.1744
11792,1.1536
11793,1.1361
11794,1.1265
11795,1.1137
11796,1.1456
11797,1.1297
11798,1.1409
11799,1.1313
11800,1.1169
11801,1.0994
11802,1.0802
11803,1.0627
11804,1.0451
11805,1.0276
11806,1.01
11807,1.0148
11808,0.9973
11809,0.9813
11810,0.9637
11811,0.9478
11812,0.9334
11813,0.9175
11814,0.9015
11815,0.8872
11816,0.8728
11817,0.8584
11818,0.8441
11819,0.8297
11820,0.817
11821,0.8026
11822,0.7898
11823,0.7771
11824,0.7643
11825,0.7515
11826,0.7388
11827,0.726
11828,0.7148
11829,0.7037
11830,0.6909
11831,0.6797
11832,0.6686
11833,0.6574
11834,0.6478
11835,0.6366
11836,0.6255
11837,0.6159
11838,0.6063
11839,0.5952
11840,0.5856
11841,0.576
11842,0.568
11843,0.5585
11844,0.5489
11845,0.5393
11846,0.5313
11847,0.5234
11848,0.5138
11849,0.5058
11850,0.4978
11851,0.4899
11852,0.4819
11853,0.4739
11854,0.4659
11855,0.4579
11856,0.4516
11857,0.4436
11858,0.4372
11859,0.4292
11860,0.4228
11861,0.4165
11862,0.4101
11863,0.4037
11864,0.3973
11865,0.3909
11866,0.3845
11867,0.3782
11868,0.3718
11869,0.3654
11870,0.3606
11871,0.3542
11872,0.3494
11873,0.3431
11874,0.3383
11875,0.3319
11876,0.3271
11877,0.3223
11878,0.3175
11879,0.3127
11880,0.3064
11881,0.3016
11882,0.2968
11883,0.2936
11884,0.2888
11885,0.284
11886,0.2792
11887,0.2744
11888,0.2713
11889,0.2665
11890,0.2617
11891,0.2585
11892,0.2537
11893,0.2505
11894,0.2473
11895,0.2425
11896,0.2393
11897,0.2361
11898,0.2314
11899,0.2282
11900,0.225
11901,0.2218
11902,0.2186
11903,0.2154
11904,0.2122
11905,0.209
11906,0.2058
11907,0.2026
11908,0.1995
11909,0.1963
11910,0.1931
11911,0.1899
11912,0.1867
11913,0.1851
11914,0.1819
11915,0.1787
11916,0.1771
11917,0.1739
11918,0.1707
11919,0.1691
11920,0.1659
11921,0.1643
11922,0.1612
11923,0.1596
11924,0.1564
11925,0.1548
11926,0.1532
11927,0.15
11928,0.1484
11929,0.1468
11930,0.1436
11931,0.142
11932,0.1404
11933,0.1372
11934,0.1356
11935,0.134
11936,0.1324
11937,0.1308
11938,0.1292
11939,0.1276
11940,0.1245
11941,0.1229
11942,0.1213
11943,0.1197
11944,0.1181
11945,0.1165
11946,0.1149
11947,0.1133
11948,0.1117
11949,0.1101
11950,0.1085
11951,0.1085
11952,0.1069
11953,0.1053
11954,0.1037
11955,0.1021
11956,0.1005
11957,0.0989
11958,0.0989
11959,0.0973
11960,0.0957
11961,0.0941
11962,0.0941
11963,0.0925
11964,0.0909
11965,0.0894
11966,0.0894
11967,0.0878
11968,0.0862
11969,0.0862
11970,0.0846
11971,0.083
11972,0.083
11973,0.0814
11974,0.0798
11975,0.0798
11976,0.0782
11977,0.0782
11978,0.0766
11979,0.0766
11980,0.075
11981,0.0734
11982,0.0734
11983,0.0718
11984,0.0718
11985,0.0702
11986,0.0702
11987,0.0686
11988,0.0686
11989,0.067
11990,0.067
11991,0.0654
11992,0.0654
11993,0.0654
11994,0.0638
11995,0.0638
11996,0.0622
11997,0.0622
11998,0.0606
11999,0.0606
12000,0.0606
12001,0.059
12002,0.059
12003,0.059
12004,0.0574
12005,0.0574
12006,0.0558
12007,0.0558
12008,0.0558
12009,0.0543
12010,0.0543
12011,0.0543
12012,0.0543
12013,0.0527
12014,0.0527
12015,0.0527
12016,0.0511
12017,0.0511
12018,0.0511
12019,0.0495
12020,0.0495
12021,0.0495
12022,0.0495
12023,0.0479
12024,0.0479
12025,0.0479
12026,0.0479
12027,0.0463
12028,0.0463
12029,0.0463
12030,0.0463
12031,0.0447
12032,0.0447
12033,0.0447
12034,0.0447
12035,0.0431
12036,0.0431
12037,0.0431
12038,0.0431
12039,0.0431
12040,0.0415
12041,0.0415
12042,0.0415
12043,0.0415
12044,0.0415
12045,0.0399
12046,0.0399
12047,0.0431
12048,0.0399
12049,0.0399
12050,0.0399
12051,0.0383
12052,0.0383
12053,0.0383
12054,0.0383
12055,0.0383
12056,0.0383
12057,0.0367
12058,0.0367
12059,0.0367
12060,0.0367
12061,0.0367
12062,0.0367
12063,0.0367
12064,0.0351
12065,0.0351
12066,0.0351
12067,0.0351
12068,0.0351
12069,0.0351
12070,0.0351
12071,0.0351
12072,0.0351
12073,0.0335
12074,0.0335
12075,0.0335
12076,0.0335
12077,0.0383
12078,0.0335
12079,0.0383
12080,0.0383
12081,0.134
12082,0.1771
12083,0.1755
12084,0.1771
12085,0.276
12086,0.3478
12087,0.3558
12088,0.3542
12089,0.3766
12090,0.4117
12091,0.4771
12092,0.5601
12093,0.6095
12094,0.6175
12095,0.6351
12096,0.6303
12097,0.6239
12098,0.6319
12099,0.6287
12100,0.6191
12101,0.6095
12102,0.5984
12103,0.5888
12104,0.6303
12105,0.6223
12106,0.6303
12107,0.6702
12108,0.6749
12109,0.6941
12110,0.6941
12111,0.6829
12112,0.6718
12113,0.6829
12114,0.8744
12115,0.8616
12116,0.8489
12117,0.8345
12118,0.8201
12119,0.8074
12120,0.8824
12121,0.9047
12122,0.8935
12123,0.8792
12124,0.8776
12125,0.8632
12126,0.9095
12127,0.959
12128,0.9526
12129,0.9941
12130,1.0483
12131,1.0595
12132,1.1201
12133,1.1281
12134,1.1552
12135,1.1839
12136,1.1648
12137,1.1584
12138,1.1887
12139,1.2047
12140,1.1951
12141,1.1855
12142,1.168
12143,1.2286
12144,1.2589
12145,1.2398
12146,1.2526
12147,1.243
12148,1.2302
12149,1.2095
12150,1.1887
12151,1.1807
12152,1.1616
12153,1.1425
12154,1.1233
12155,1.1696
12156,1.2334
12157,1.2637
12158,1.243
12159,1.2238
12160,1.2111
12161,1.1983
12162,1.227
12163,1.2111
12164,1.2206
12165,1.2095
12166,1.1935
12167,1.1744
12168,1.1552
12169,1.1361
12170,1.1169
12171,1.0978
12172,1.0802
12173,1.0818
12174,1.0643
12175,1.0467
12176,1.0292
12177,1.0116
12178,0.9957
12179,0.9781
12180,0.9622
12181,0.9462
12182,0.9302
12183,0.9159
12184,0.8999
12185,0.8856
12186,0.8712
12187,0.8568
12188,0.8425
12189,0.8281
12190,0.8154
12191,0.801
12192,0.7882
12193,0.7755
12194,0.7627
12195,0.7499
12196,0.7372
12197,0.726
12198,0.7132
12199,0.7021
12200,0.6909
12201,0.6781
12202,0.667
12203,0.6574
12204,0.6462
12205,0.6351
12206,0.6255
12207,0.6143
12208,0.6047
12209,0.5952
12210,0.5856
12211,0.576
12212,0.5664
12213,0.5569
12214,0.5473
12215,0.5393
12216,0.5297
12217,0.5218
12218,0.5138
12219,0.5042
12220,0.4962
12221,0.4883
12222,0.4803
12223,0.4723
12224,0.4659
12225,0.4579
12226,0.45
12227,0.4436
12228,0.4356
12229,0.4292
12230,0.4228
12231,0.4149
12232,0.4085
12233,0.4021
12234,0.3957
12235,0.3893
12236,0.3829
12237,0.3766
12238,0.3718
12239,0.3654
12240,0.359
12241,0.3542
12242,0.3478
12243,0.3431
12244,0.3367
12245,0.3319
12246,0.3271
12247,0.3223
12248,0.3159
12249,0.3111
12250,0.3064
12251,0.3016
12252,0.2968
12253,0.292
12254,0.2872
12255,0.284
12256,0.2792
12257,0.2744
12258,0.2697
12259,0.2665
12260,0.2617
12261,0.2585
12262,0.2537
12263,0.2505
12264,0.2457
12265,0.2425
12266,0.2393
12267,0.2346
12268,0.2314
12269,0.2282
12270,0.225
12271,0.2218
12272,0.2186
12273,0.2138
12274,0.2106
12275,0.2074
12276,0.2042
12277,0.2026
12278,0.1995
12279,0.1963
12280,0.1931
12281,0.1899
12282,0.1867
12283,0.1851
12284,0.1819
12285,0.1787
12286,0.1771
12287,0.1739
12288,0.1707
12289,0.1691
12290,0.1659
12291,0.1643
12292,0.1612
12293,0.1596
12294,0.1564
12295,0.1548
12296,0.1532
12297,0.15
12298,0.1484
12299,0.1452
12300,0.1436
12301,0.142
12302,0.1404
12303,0.1372
12304,0.1356
12305,0.134
12306,0.1324
12307,0.1308
12308,0.1292
12309,0.1261
12310,0.1245
12311,0.1229
12312,0.1213
12313,0.1197
12314,0.1181
12315,0.1165
12316,0.1149
12317,0.1133
12318,0.1117
12319,0.1101
12320,0.1085
12321,0.1069
12322,0.1069
12323,0.1053
12324,0.1037
12325,0.1021
12326,0.1005
12327,0.0989
12328,0.0989
12329,0.0973
12330,0.0957
12331,0.0941
12332,0.0925
12333,0.0925
12334,0.0909
12335,0.0894
12336,0.0894
12337,0.0878
12338,0.0862
12339,0.0862
12340,0.0846
12341,0.083
12342,0.083
12343,0.0814
12344,0.0798
12345,0.0798
12346,0.0782
12347,0.0782
12348,0.0766
12349,0.075
12350,0.075
12351,0.0734
12352,0.0734
12353,0.0718
12354,0.0718
12355,0.0702
12356,0.0702
12357,0.0686
12358,0.0686
12359,0.067
12360,0.067
12361,0.0654
12362,0.0654
12363,0.0654
12364,0.0638
12365,0.0638
12366,0.0622
12367,0.0622
12368,0.0606
12369,0.0606
12370,0.0606
12371,0.059
12372,0.059
12373,0.059
12374,0.0574
12375,0.0574
12376,0.0558
12377,0.0558
12378,0.0558
12379,0.0543
12380,0.0543
12381,0.0543
12382,0.0527
12383,0.0527
12384,0.0527
12385,0.0527
12386,0.0511
12387,0.0511
12388,0.0511
12389,0.0495
12390,0.0495
12391,0.0495
12392,0.0495
12393,0.0479
12394,0.0479
12395,0.0479
12396,0.0479
12397,0.0463
12398,0.0463
