$ [qdt_kol001] [2015 - 2048],
$ [qdt_kol001],
JDAY,Q (M3/S)
10672,0.0811
10673,0.0831
10674,0.0852
10675,0.0838
10676,0.0834
10677,0.0857
10678,0.0869
10679,0.0861
10680,0.0853
10681,0.0841
10682,0.0885
10683,0.0907
10684,0.0895
10685,0.0903
10686,0.0896
10687,0.0886
10688,0.0871
10689,0.0856
10690,0.085
10691,0.0836
10692,0.0822
10693,0.0808
10694,0.0843
10695,0.0889
10696,0.0911
10697,0.0896
10698,0.0882
10699,0.0873
10700,0.0863
10701,0.0884
10702,0.0872
10703,0.0879
10704,0.0871
10705,0.0859
10706,0.0845
10707,0.0831
10708,0.0817
10709,0.0803
10710,0.0789
10711,0.0776
10712,0.0777
10713,0.0764
10714,0.0751
10715,0.0739
10716,0.0726
10717,0.0714
10718,0.0701
10719,0.0689
10720,0.0678
10721,0.0666
10722,0.0655
10723,0.0644
10724,0.0633
10725,0.0623
10726,0.0612
10727,0.0601
10728,0.0591
10729,0.0581
10730,0.0571
10731,0.0562
10732,0.0552
10733,0.0543
10734,0.0533
10735,0.0524
10736,0.0516
10737,0.0506
10738,0.0498
10739,0.049
10740,0.0481
10741,0.0472
10742,0.0465
10743,0.0457
10744,0.0449
10745,0.0442
10746,0.0434
10747,0.0427
10748,0.042
10749,0.0413
10750,0.0406
10751,0.0399
10752,0.0392
10753,0.0385
10754,0.0379
10755,0.0372
10756,0.0366
10757,0.036
10758,0.0353
10759,0.0347
10760,0.0341
10761,0.0335
10762,0.0329
10763,0.0325
10764,0.0319
10765,0.0313
10766,0.0308
10767,0.0302
10768,0.0298
10769,0.0293
10770,0.0287
10771,0.0283
10772,0.0278
10773,0.0273
10774,0.0268
10775,0.0264
10776,0.0259
10777,0.0256
10778,0.0251
10779,0.0246
10780,0.0243
10781,0.0238
10782,0.0234
10783,0.023
10784,0.0226
10785,0.0223
10786,0.0219
10787,0.0215
10788,0.0211
10789,0.0208
10790,0.0204
10791,0.02
10792,0.0197
10793,0.0193
10794,0.0191
10795,0.0188
10796,0.0184
10797,0.0181
10798,0.0178
10799,0.0175
10800,0.0172
10801,0.0169
10802,0.0166
10803,0.0163
10804,0.0161
10805,0.0158
10806,0.0155
10807,0.0152
10808,0.015
10809,0.0148
10810,0.0145
10811,0.0143
10812,0.014
10813,0.0137
10814,0.0135
10815,0.0132
10816,0.0131
10817,0.0129
10818,0.0127
10819,0.0124
10820,0.0122
10821,0.012
10822,0.0118
10823,0.0116
10824,0.0114
10825,0.0113
10826,0.011
10827,0.0108
10828,0.0107
10829,0.0104
10830,0.0103
10831,0.0101
10832,0.01
10833,0.0097
10834,0.0096
10835,0.0095
10836,0.0093
10837,0.0091
10838,0.0089
10839,0.0088
10840,0.0087
10841,0.0086
10842,0.0083
10843,0.0082
10844,0.0081
10845,0.008
10846,0.0079
10847,0.0077
10848,0.0075
10849,0.0074
10850,0.0073
10851,0.0072
10852,0.007
10853,0.0069
10854,0.0068
10855,0.0067
10856,0.0066
10857,0.0064
10858,0.0063
10859,0.0062
10860,0.0061
10861,0.0061
10862,0.006
10863,0.0059
10864,0.0057
10865,0.0056
10866,0.0055
10867,0.0055
10868,0.0054
10869,0.0053
10870,0.0052
10871,0.005
10872,0.005
10873,0.0049
10874,0.0048
10875,0.0048
10876,0.0047
10877,0.0046
10878,0.0046
10879,0.0045
10880,0.0043
10881,0.0043
10882,0.0042
10883,0.0041
10884,0.0041
10885,0.004
10886,0.004
10887,0.0039
10888,0.0038
10889,0.0038
10890,0.0036
10891,0.0036
10892,0.0035
10893,0.0035
10894,0.0034
10895,0.0034
10896,0.0033
10897,0.0033
10898,0.0032
10899,0.0032
10900,0.003
10901,0.003
10902,0.003
10903,0.0029
10904,0.0029
10905,0.0028
10906,0.0028
10907,0.0027
10908,0.0027
10909,0.0027
10910,0.0026
10911,0.0026
10912,0.0026
10913,0.0025
10914,0.0025
10915,0.0023
10916,0.0023
10917,0.0023
10918,0.0022
10919,0.0022
10920,0.0022
10921,0.0021
10922,0.0021
10923,0.0021
10924,0.0021
10925,0.002
10926,0.002
10927,0.002
10928,0.0019
10929,0.0019
10930,0.0019
10931,0.0019
10932,0.0018
10933,0.0018
10934,0.0018
10935,0.0018
10936,0.0016
10937,0.0016
10938,0.0016
10939,0.0016
10940,0.0015
10941,0.0015
10942,0.0015
10943,0.0015
10944,0.0014
10945,0.0014
10946,0.0014
10947,0.0014
10948,0.0014
10949,0.0013
10950,0.0013
10951,0.0013
10952,0.0013
10953,0.0013
10954,0.0012
10955,0.0012
10956,0.0012
10957,0.0012
10958,0.0012
10959,0.0012
10960,0.0011
10961,0.0011
10962,0.0011
10963,0.0011
10964,0.0011
10965,0.0011
10966,0.0009
10967,0.0009
10968,0.0009
10969,0.0009
10970,0.0009
10971,0.0009
10972,0.0009
10973,0.0008
10974,0.0008
10975,0.0008
10976,0.0008
10977,0.0008
10978,0.0008
10979,0.0008
10980,0.0008
10981,0.0008
10982,0.0007
10983,0.0007
10984,0.0007
10985,0.0008
10986,0.0081
10987,0.0114
10988,0.0111
10989,0.011
10990,0.0189
10991,0.0242
10992,0.0246
10993,0.0246
10994,0.0263
10995,0.0288
10996,0.0335
10997,0.0397
10998,0.0434
10999,0.044
11000,0.0453
11001,0.0448
11002,0.0444
11003,0.045
11004,0.0448
11005,0.044
11006,0.0433
11007,0.0426
11008,0.0417
11009,0.0448
11010,0.0442
11011,0.0448
11012,0.0477
11013,0.0481
11014,0.0495
11015,0.0496
11016,0.0488
11017,0.048
11018,0.0488
11019,0.0481
11020,0.0472
11021,0.0464
11022,0.0457
11023,0.0449
11024,0.0506
11025,0.0525
11026,0.0519
11027,0.0511
11028,0.0511
11029,0.0503
11030,0.0539
11031,0.0577
11032,0.0574
11033,0.0606
11034,0.0648
11035,0.0658
11036,0.0705
11037,0.0712
11038,0.0733
11039,0.0756
11040,0.0743
11041,0.074
11042,0.0766
11043,0.0778
11044,0.0773
11045,0.0767
11046,0.0756
11047,0.0801
11048,0.0825
11049,0.0812
11050,0.0823
11051,0.0818
11052,0.0809
11053,0.0796
11054,0.0782
11055,0.0777
11056,0.0764
11057,0.075
11058,0.0739
11059,0.0774
11060,0.0821
11061,0.0845
11062,0.0831
11063,0.0818
11064,0.081
11065,0.0801
11066,0.0824
11067,0.0812
11068,0.0821
11069,0.0814
11070,0.0803
11071,0.079
11072,0.0776
11073,0.0763
11074,0.075
11075,0.0737
11076,0.0725
11077,0.0728
11078,0.0715
11079,0.0703
11080,0.0692
11081,0.068
11082,0.0668
11083,0.0657
11084,0.0645
11085,0.0634
11086,0.0624
11087,0.0613
11088,0.0603
11089,0.0592
11090,0.0583
11091,0.0572
11092,0.0563
11093,0.0553
11094,0.0544
11095,0.0535
11096,0.0525
11097,0.0516
11098,0.0508
11099,0.0499
11100,0.049
11101,0.0482
11102,0.0474
11103,0.0465
11104,0.0458
11105,0.045
11106,0.0443
11107,0.0435
11108,0.0428
11109,0.0421
11110,0.0413
11111,0.0406
11112,0.04
11113,0.0393
11114,0.0386
11115,0.038
11116,0.0373
11117,0.0367
11118,0.036
11119,0.0354
11120,0.0348
11121,0.0342
11122,0.0336
11123,0.0331
11124,0.0325
11125,0.032
11126,0.0314
11127,0.0308
11128,0.0304
11129,0.0298
11130,0.0293
11131,0.0288
11132,0.0284
11133,0.0279
11134,0.0274
11135,0.027
11136,0.0265
11137,0.026
11138,0.0256
11139,0.0251
11140,0.0247
11141,0.0243
11142,0.0239
11143,0.0234
11144,0.0231
11145,0.0226
11146,0.0223
11147,0.0219
11148,0.0216
11149,0.0212
11150,0.0208
11151,0.0204
11152,0.0202
11153,0.0198
11154,0.0195
11155,0.0191
11156,0.0188
11157,0.0184
11158,0.0182
11159,0.0178
11160,0.0175
11161,0.0172
11162,0.0169
11163,0.0166
11164,0.0164
11165,0.0161
11166,0.0158
11167,0.0156
11168,0.0152
11169,0.015
11170,0.0148
11171,0.0145
11172,0.0143
11173,0.0141
11174,0.0138
11175,0.0136
11176,0.0134
11177,0.0131
11178,0.0129
11179,0.0127
11180,0.0124
11181,0.0122
11182,0.012
11183,0.0118
11184,0.0116
11185,0.0114
11186,0.0113
11187,0.011
11188,0.0108
11189,0.0107
11190,0.0104
11191,0.0103
11192,0.0101
11193,0.01
11194,0.0097
11195,0.0096
11196,0.0095
11197,0.0093
11198,0.0091
11199,0.009
11200,0.0088
11201,0.0087
11202,0.0086
11203,0.0084
11204,0.0082
11205,0.0081
11206,0.008
11207,0.0079
11208,0.0077
11209,0.0076
11210,0.0074
11211,0.0073
11212,0.0072
11213,0.007
11214,0.0069
11215,0.0068
11216,0.0067
11217,0.0066
11218,0.0064
11219,0.0063
11220,0.0062
11221,0.0062
11222,0.0061
11223,0.006
11224,0.0059
11225,0.0057
11226,0.0056
11227,0.0055
11228,0.0055
11229,0.0054
11230,0.0053
11231,0.0052
11232,0.0052
11233,0.005
11234,0.0049
11235,0.0048
11236,0.0048
11237,0.0047
11238,0.0046
11239,0.0046
11240,0.0045
11241,0.0043
11242,0.0043
11243,0.0042
11244,0.0041
11245,0.0041
11246,0.004
11247,0.004
11248,0.0039
11249,0.0039
11250,0.0038
11251,0.0036
11252,0.0036
11253,0.0035
11254,0.0035
11255,0.0034
11256,0.0034
11257,0.0033
11258,0.0033
11259,0.0032
11260,0.0032
11261,0.003
11262,0.003
11263,0.003
11264,0.0029
11265,0.0029
11266,0.0028
11267,0.0028
11268,0.0027
11269,0.0027
11270,0.0027
11271,0.0026
11272,0.0026
11273,0.0026
11274,0.0025
11275,0.0025
11276,0.0023
11277,0.0023
11278,0.0023
11279,0.0022
11280,0.0022
11281,0.0022
11282,0.0022
11283,0.0021
11284,0.0021
11285,0.0021
11286,0.002
11287,0.002
11288,0.002
11289,0.0019
11290,0.0019
11291,0.0019
11292,0.0019
11293,0.0018
11294,0.0018
11295,0.0018
11296,0.0018
11297,0.0016
11298,0.0016
11299,0.0016
11300,0.0016
11301,0.0015
11302,0.0015
11303,0.0015
11304,0.0015
11305,0.0014
11306,0.0014
11307,0.0014
11308,0.0014
11309,0.0014
11310,0.0013
11311,0.0013
11312,0.0013
11313,0.0013
11314,0.0013
11315,0.0012
11316,0.0012
11317,0.0012
11318,0.0012
11319,0.0012
11320,0.0012
11321,0.0011
11322,0.0011
11323,0.0011
11324,0.0011
11325,0.0011
11326,0.0011
11327,0.0009
11328,0.0009
11329,0.0009
11330,0.0009
11331,0.0009
11332,0.0009
11333,0.0009
11334,0.0008
11335,0.0008
11336,0.0008
11337,0.0008
11338,0.0008
11339,0.0008
11340,0.0008
11341,0.0008
11342,0.0008
11343,0.0007
11344,0.0007
11345,0.0007
11346,0.0007
11347,0.0007
11348,0.0007
11349,0.0007
11350,0.0008
11351,0.0081
11352,0.0114
11353,0.0111
11354,0.0109
11355,0.0188
11356,0.0242
11357,0.0246
11358,0.0246
11359,0.0263
11360,0.0287
11361,0.0335
11362,0.0396
11363,0.0433
11364,0.0438
11365,0.0451
11366,0.0448
11367,0.0444
11368,0.0449
11369,0.0447
11370,0.044
11371,0.0433
11372,0.0424
11373,0.0417
11374,0.0448
11375,0.0442
11376,0.0448
11377,0.0477
11378,0.0481
11379,0.0495
11380,0.0496
11381,0.0487
11382,0.0478
11383,0.0487
11384,0.0481
11385,0.0472
11386,0.0464
11387,0.0456
11388,0.0449
11389,0.0506
11390,0.0524
11391,0.0519
11392,0.051
11393,0.0511
11394,0.0503
11395,0.0539
11396,0.0577
11397,0.0574
11398,0.0606
11399,0.0648
11400,0.0658
11401,0.0705
11402,0.0712
11403,0.0733
11404,0.0756
11405,0.0743
11406,0.074
11407,0.0766
11408,0.0778
11409,0.0773
11410,0.0767
11411,0.0756
11412,0.0801
11413,0.0825
11414,0.0812
11415,0.0823
11416,0.0818
11417,0.0809
11418,0.0796
11419,0.0782
11420,0.0777
11421,0.0763
11422,0.075
11423,0.0739
11424,0.0774
11425,0.0821
11426,0.0845
11427,0.0831
11428,0.0818
11429,0.081
11430,0.0801
11431,0.0824
11432,0.0812
11433,0.0821
11434,0.0814
11435,0.0803
11436,0.079
11437,0.0776
11438,0.0763
11439,0.075
11440,0.0737
11441,0.0725
11442,0.0728
11443,0.0715
11444,0.0703
11445,0.0691
11446,0.0679
11447,0.0668
11448,0.0657
11449,0.0645
11450,0.0634
11451,0.0624
11452,0.0613
11453,0.0603
11454,0.0592
11455,0.0583
11456,0.0572
11457,0.0563
11458,0.0553
11459,0.0544
11460,0.0535
11461,0.0525
11462,0.0516
11463,0.0508
11464,0.0499
11465,0.049
11466,0.0482
11467,0.0474
11468,0.0465
11469,0.0458
11470,0.045
11471,0.0442
11472,0.0435
11473,0.0428
11474,0.0421
11475,0.0413
11476,0.0406
11477,0.04
11478,0.0393
11479,0.0386
11480,0.0379
11481,0.0373
11482,0.0367
11483,0.036
11484,0.0354
11485,0.0348
11486,0.0342
11487,0.0336
11488,0.0331
11489,0.0325
11490,0.0319
11491,0.0314
11492,0.0308
11493,0.0304
11494,0.0298
11495,0.0293
11496,0.0288
11497,0.0284
11498,0.0279
11499,0.0274
11500,0.027
11501,0.0265
11502,0.026
11503,0.0256
11504,0.0251
11505,0.0247
11506,0.0243
11507,0.0239
11508,0.0234
11509,0.0231
11510,0.0226
11511,0.0223
11512,0.0219
11513,0.0216
11514,0.0212
11515,0.0208
11516,0.0204
11517,0.02
11518,0.0198
11519,0.0195
11520,0.0191
11521,0.0188
11522,0.0184
11523,0.0182
11524,0.0178
11525,0.0175
11526,0.0172
11527,0.0169
11528,0.0166
11529,0.0164
11530,0.0161
11531,0.0158
11532,0.0156
11533,0.0152
11534,0.015
11535,0.0148
11536,0.0145
11537,0.0143
11538,0.0141
11539,0.0138
11540,0.0136
11541,0.0134
11542,0.0131
11543,0.0129
11544,0.0127
11545,0.0124
11546,0.0122
11547,0.012
11548,0.0118
11549,0.0116
11550,0.0114
11551,0.0113
11552,0.011
11553,0.0108
11554,0.0107
11555,0.0104
11556,0.0103
11557,0.0101
11558,0.01
11559,0.0097
11560,0.0096
11561,0.0095
11562,0.0093
11563,0.0091
11564,0.009
11565,0.0088
11566,0.0087
11567,0.0086
11568,0.0084
11569,0.0082
11570,0.0081
11571,0.008
11572,0.0079
11573,0.0077
11574,0.0076
11575,0.0074
11576,0.0073
11577,0.0072
11578,0.007
11579,0.0069
11580,0.0068
11581,0.0067
11582,0.0066
11583,0.0064
11584,0.0063
11585,0.0062
11586,0.0062
11587,0.0061
11588,0.006
11589,0.0059
11590,0.0057
11591,0.0056
11592,0.0055
11593,0.0055
11594,0.0054
11595,0.0053
11596,0.0052
11597,0.0052
11598,0.005
11599,0.0049
11600,0.0048
11601,0.0048
11602,0.0047
11603,0.0046
11604,0.0046
11605,0.0045
11606,0.0043
11607,0.0043
11608,0.0042
11609,0.0041
11610,0.0041
11611,0.004
11612,0.004
11613,0.0039
11614,0.0039
11615,0.0038
11616,0.0036
11617,0.0036
11618,0.0035
11619,0.0035
11620,0.0034
11621,0.0034
11622,0.0033
11623,0.0033
11624,0.0032
11625,0.0032
11626,0.003
11627,0.003
11628,0.003
11629,0.0029
11630,0.0029
11631,0.0028
11632,0.0028
11633,0.0027
11634,0.0027
11635,0.0027
11636,0.0026
11637,0.0026
11638,0.0026
11639,0.0025
11640,0.0025
11641,0.0023
11642,0.0023
11643,0.0023
11644,0.0022
11645,0.0022
11646,0.0022
11647,0.0022
11648,0.0021
11649,0.0021
11650,0.0021
11651,0.002
11652,0.002
11653,0.002
11654,0.0019
11655,0.0019
11656,0.0019
11657,0.0019
11658,0.0018
11659,0.0018
11660,0.0018
11661,0.0018
11662,0.0016
11663,0.0016
11664,0.0016
11665,0.0016
11666,0.0015
11667,0.0015
11668,0.0015
11669,0.0015
11670,0.0014
11671,0.0014
11672,0.0014
11673,0.0014
11674,0.0014
11675,0.0013
11676,0.0013
11677,0.0013
11678,0.0013
11679,0.0013
11680,0.0012
11681,0.0012
11682,0.0012
11683,0.0012
11684,0.0012
11685,0.0012
11686,0.0011
11687,0.0011
11688,0.0011
11689,0.0011
11690,0.0011
11691,0.0011
11692,0.0009
11693,0.0009
11694,0.0009
11695,0.0009
11696,0.0009
11697,0.0009
11698,0.0009
11699,0.0008
11700,0.0008
11701,0.0008
11702,0.0008
11703,0.0008
11704,0.0008
11705,0.0008
11706,0.0008
11707,0.0008
11708,0.0007
11709,0.0007
11710,0.0007
11711,0.0007
11712,0.0007
11713,0.0007
11714,0.0007
11715,0.0008
11716,0.0081
11717,0.0114
11718,0.0111
11719,0.0109
11720,0.0188
11721,0.0242
11722,0.0246
11723,0.0246
11724,0.0263
11725,0.0287
11726,0.0335
11727,0.0396
11728,0.0433
11729,0.0438
11730,0.0451
11731,0.0448
11732,0.0444
11733,0.0449
11734,0.0447
11735,0.044
11736,0.0433
11737,0.0424
11738,0.0417
11739,0.0448
11740,0.0442
11741,0.0448
11742,0.0477
11743,0.0481
11744,0.0495
11745,0.0496
11746,0.0487
11747,0.0478
11748,0.0487
11749,0.0481
11750,0.0472
11751,0.0464
11752,0.0456
11753,0.0449
11754,0.0506
11755,0.0524
11756,0.0519
11757,0.051
11758,0.0511
11759,0.0503
11760,0.0539
11761,0.0577
11762,0.0574
11763,0.0606
11764,0.0648
11765,0.0658
11766,0.0705
11767,0.0712
11768,0.0733
11769,0.0756
11770,0.0743
11771,0.074
11772,0.0766
11773,0.0778
11774,0.0773
11775,0.0767
11776,0.0756
11777,0.0801
11778,0.0825
11779,0.0812
11780,0.0823
11781,0.0818
11782,0.0809
11783,0.0796
11784,0.0782
11785,0.0777
11786,0.0763
11787,0.075
11788,0.0739
11789,0.0774
11790,0.0821
11791,0.0845
11792,0.0831
11793,0.0818
11794,0.081
11795,0.0801
11796,0.0824
11797,0.0812
11798,0.0821
11799,0.0814
11800,0.0803
11801,0.079
11802,0.0776
11803,0.0763
11804,0.075
11805,0.0737
11806,0.0725
11807,0.0728
11808,0.0715
11809,0.0703
11810,0.0691
11811,0.0679
11812,0.0668
11813,0.0657
11814,0.0645
11815,0.0634
11816,0.0624
11817,0.0613
11818,0.0603
11819,0.0592
11820,0.0583
11821,0.0572
11822,0.0563
11823,0.0553
11824,0.0544
11825,0.0535
11826,0.0525
11827,0.0516
11828,0.0508
11829,0.0499
11830,0.049
11831,0.0482
11832,0.0474
11833,0.0465
11834,0.0458
11835,0.045
11836,0.0442
11837,0.0435
11838,0.0428
11839,0.0421
11840,0.0413
11841,0.0406
11842,0.04
11843,0.0393
11844,0.0386
11845,0.0379
11846,0.0373
11847,0.0367
11848,0.036
11849,0.0354
11850,0.0348
11851,0.0342
11852,0.0336
11853,0.0331
11854,0.0325
11855,0.0319
11856,0.0314
11857,0.0308
11858,0.0304
11859,0.0298
11860,0.0293
11861,0.0288
11862,0.0284
11863,0.0279
11864,0.0274
11865,0.027
11866,0.0265
11867,0.026
11868,0.0256
11869,0.0251
11870,0.0247
11871,0.0243
11872,0.0239
11873,0.0234
11874,0.0231
11875,0.0226
11876,0.0223
11877,0.0219
11878,0.0216
11879,0.0212
11880,0.0208
11881,0.0204
11882,0.02
11883,0.0198
11884,0.0195
11885,0.0191
11886,0.0188
11887,0.0184
11888,0.0182
11889,0.0178
11890,0.0175
11891,0.0172
11892,0.0169
11893,0.0166
11894,0.0164
11895,0.0161
11896,0.0158
11897,0.0156
11898,0.0152
11899,0.015
11900,0.0148
11901,0.0145
11902,0.0143
11903,0.0141
11904,0.0138
11905,0.0136
11906,0.0134
11907,0.0131
11908,0.0129
11909,0.0127
11910,0.0124
11911,0.0122
11912,0.012
11913,0.0118
11914,0.0116
11915,0.0114
11916,0.0113
11917,0.011
11918,0.0108
11919,0.0107
11920,0.0104
11921,0.0103
11922,0.0101
11923,0.01
11924,0.0097
11925,0.0096
11926,0.0095
11927,0.0093
11928,0.0091
11929,0.009
11930,0.0088
11931,0.0087
11932,0.0086
11933,0.0084
11934,0.0082
11935,0.0081
11936,0.008
11937,0.0079
11938,0.0077
11939,0.0076
11940,0.0074
11941,0.0073
11942,0.0072
11943,0.007
11944,0.0069
11945,0.0068
11946,0.0067
11947,0.0066
11948,0.0064
11949,0.0063
11950,0.0062
11951,0.0062
11952,0.0061
11953,0.006
11954,0.0059
11955,0.0057
11956,0.0056
11957,0.0055
11958,0.0055
11959,0.0054
11960,0.0053
11961,0.0052
11962,0.0052
11963,0.005
11964,0.0049
11965,0.0048
11966,0.0048
11967,0.0047
11968,0.0046
11969,0.0046
11970,0.0045
11971,0.0043
11972,0.0043
11973,0.0042
11974,0.0041
11975,0.0041
11976,0.004
11977,0.004
11978,0.0039
11979,0.0039
11980,0.0038
11981,0.0036
11982,0.0036
11983,0.0035
11984,0.0035
11985,0.0034
11986,0.0034
11987,0.0033
11988,0.0033
11989,0.0032
11990,0.0032
11991,0.003
11992,0.003
11993,0.003
11994,0.0029
11995,0.0029
11996,0.0028
11997,0.0028
11998,0.0027
11999,0.0027
12000,0.0027
12001,0.0026
12002,0.0026
12003,0.0026
12004,0.0025
12005,0.0025
12006,0.0023
12007,0.0023
12008,0.0023
12009,0.0022
12010,0.0022
12011,0.0022
12012,0.0022
12013,0.0021
12014,0.0021
12015,0.0021
12016,0.002
12017,0.002
12018,0.002
12019,0.0019
12020,0.0019
12021,0.0019
12022,0.0019
12023,0.0018
12024,0.0018
12025,0.0018
12026,0.0018
12027,0.0016
12028,0.0016
12029,0.0016
12030,0.0016
12031,0.0015
12032,0.0015
12033,0.0015
12034,0.0015
12035,0.0014
12036,0.0014
12037,0.0014
12038,0.0014
12039,0.0014
12040,0.0013
12041,0.0013
12042,0.0013
12043,0.0013
12044,0.0013
12045,0.0012
12046,0.0012
12047,0.0012
12048,0.0012
12049,0.0012
12050,0.0012
12051,0.0011
12052,0.0011
12053,0.0011
12054,0.0011
12055,0.0011
12056,0.0011
12057,0.0009
12058,0.0009
12059,0.0009
12060,0.0009
12061,0.0009
12062,0.0009
12063,0.0009
12064,0.0008
12065,0.0008
12066,0.0008
12067,0.0008
12068,0.0008
12069,0.0008
12070,0.0008
12071,0.0008
12072,0.0008
12073,0.0007
12074,0.0007
12075,0.0007
12076,0.0007
12077,0.0007
12078,0.0007
12079,0.0007
12080,0.0008
12081,0.0081
12082,0.0114
12083,0.0111
12084,0.0109
12085,0.0188
12086,0.0242
12087,0.0246
12088,0.0246
12089,0.0263
12090,0.0287
12091,0.0335
12092,0.0396
12093,0.0433
12094,0.0438
12095,0.0451
12096,0.0448
12097,0.0444
12098,0.0449
12099,0.0447
12100,0.044
12101,0.0433
12102,0.0424
12103,0.0417
12104,0.0448
12105,0.0442
12106,0.0448
12107,0.0477
12108,0.0481
12109,0.0495
12110,0.0496
12111,0.0487
12112,0.0478
12113,0.0487
12114,0.0625
12115,0.0617
12116,0.0606
12117,0.0596
12118,0.0585
12119,0.0576
12120,0.0631
12121,0.0647
12122,0.0639
12123,0.0628
12124,0.0627
12125,0.0617
12126,0.0651
12127,0.0687
12128,0.0682
12129,0.0713
12130,0.0753
12131,0.0761
12132,0.0805
12133,0.0811
12134,0.0831
12135,0.0852
12136,0.0838
12137,0.0834
12138,0.0857
12139,0.0869
12140,0.0861
12141,0.0853
12142,0.0841
12143,0.0885
12144,0.0907
12145,0.0895
12146,0.0903
12147,0.0896
12148,0.0886
12149,0.0871
12150,0.0856
12151,0.085
12152,0.0836
12153,0.0822
12154,0.0808
12155,0.0843
12156,0.0889
12157,0.0911
12158,0.0896
12159,0.0882
12160,0.0873
12161,0.0863
12162,0.0884
12163,0.0872
12164,0.0879
12165,0.0871
12166,0.0859
12167,0.0845
12168,0.0831
12169,0.0817
12170,0.0803
12171,0.0789
12172,0.0776
12173,0.0777
12174,0.0764
12175,0.0751
12176,0.0739
12177,0.0726
12178,0.0714
12179,0.0701
12180,0.0689
12181,0.0678
12182,0.0666
12183,0.0655
12184,0.0644
12185,0.0633
12186,0.0623
12187,0.0612
12188,0.0601
12189,0.0591
12190,0.0581
12191,0.0571
12192,0.0562
12193,0.0552
12194,0.0543
12195,0.0533
12196,0.0524
12197,0.0516
12198,0.0506
12199,0.0498
12200,0.049
12201,0.0481
12202,0.0472
12203,0.0465
12204,0.0457
12205,0.0449
12206,0.0442
12207,0.0434
12208,0.0427
12209,0.042
12210,0.0413
12211,0.0406
12212,0.0399
12213,0.0392
12214,0.0385
12215,0.0379
12216,0.0372
12217,0.0366
12218,0.036
12219,0.0353
12220,0.0347
12221,0.0341
12222,0.0335
12223,0.0329
12224,0.0325
12225,0.0319
12226,0.0313
12227,0.0308
12228,0.0302
12229,0.0298
12230,0.0293
12231,0.0287
12232,0.0283
12233,0.0278
12234,0.0273
12235,0.0268
12236,0.0264
12237,0.0259
12238,0.0256
12239,0.0251
12240,0.0246
12241,0.0243
12242,0.0238
12243,0.0234
12244,0.023
12245,0.0226
12246,0.0223
12247,0.0219
12248,0.0215
12249,0.0211
12250,0.0208
12251,0.0204
12252,0.02
12253,0.0197
12254,0.0193
12255,0.0191
12256,0.0188
12257,0.0184
12258,0.0181
12259,0.0178
12260,0.0175
12261,0.0172
12262,0.0169
12263,0.0166
12264,0.0163
12265,0.0161
12266,0.0158
12267,0.0155
12268,0.0152
12269,0.015
12270,0.0148
12271,0.0145
12272,0.0143
12273,0.014
12274,0.0137
12275,0.0135
12276,0.0132
12277,0.0131
12278,0.0129
12279,0.0127
12280,0.0124
12281,0.0122
12282,0.012
12283,0.0118
12284,0.0116
12285,0.0114
12286,0.0113
12287,0.011
12288,0.0108
12289,0.0107
12290,0.0104
12291,0.0103
12292,0.0101
12293,0.01
12294,0.0097
12295,0.0096
12296,0.0095
12297,0.0093
12298,0.0091
12299,0.0089
12300,0.0088
12301,0.0087
12302,0.0086
12303,0.0083
12304,0.0082
12305,0.0081
12306,0.008
12307,0.0079
12308,0.0077
12309,0.0075
12310,0.0074
12311,0.0073
12312,0.0072
12313,0.007
12314,0.0069
12315,0.0068
12316,0.0067
12317,0.0066
12318,0.0064
12319,0.0063
12320,0.0062
12321,0.0061
12322,0.0061
12323,0.006
12324,0.0059
12325,0.0057
12326,0.0056
12327,0.0055
12328,0.0055
12329,0.0054
12330,0.0053
12331,0.0052
12332,0.005
12333,0.005
12334,0.0049
12335,0.0048
12336,0.0048
12337,0.0047
12338,0.0046
12339,0.0046
12340,0.0045
12341,0.0043
12342,0.0043
12343,0.0042
12344,0.0041
12345,0.0041
12346,0.004
12347,0.004
12348,0.0039
12349,0.0038
12350,0.0038
12351,0.0036
12352,0.0036
12353,0.0035
12354,0.0035
12355,0.0034
12356,0.0034
12357,0.0033
12358,0.0033
12359,0.0032
12360,0.0032
12361,0.003
12362,0.003
12363,0.003
12364,0.0029
12365,0.0029
12366,0.0028
12367,0.0028
12368,0.0027
12369,0.0027
12370,0.0027
12371,0.0026
12372,0.0026
12373,0.0026
12374,0.0025
12375,0.0025
12376,0.0023
12377,0.0023
12378,0.0023
12379,0.0022
12380,0.0022
12381,0.0022
12382,0.0021
12383,0.0021
12384,0.0021
12385,0.0021
12386,0.002
12387,0.002
12388,0.002
12389,0.0019
12390,0.0019
12391,0.0019
12392,0.0019
12393,0.0018
12394,0.0018
12395,0.0018
12396,0.0018
12397,0.0016
12398,0.0016
12399,0.0016
12400,0.0016
12401,0.0015
12402,0.0015
12403,0.0015
12404,0.0015
12405,0.0014
12406,0.0014
12407,0.0014
12408,0.0014
12409,0.0014
12410,0.0013
12411,0.0013
12412,0.0013
12413,0.0013
12414,0.0013
12415,0.0012
12416,0.0012
12417,0.0012
12418,0.0012
12419,0.0012
